customer_key,customer_id,first_name,last_name,marital_status,gender,birth_date,country,create_date
7449,AW00022911,Gregory,Raje,Married,Male,1979-10-01,Australia,2026-01-05
7450,AW00022912,Mallory,Moreno,Single,Female,1980-12-03,Australia,2026-01-05
7451,AW00022913,Valerie,Lu,Single,Female,1975-06-24,Australia,2026-01-05
7452,AW00022914,Faith,Gray,Single,Female,1972-08-08,Australia,2026-01-05
7453,AW00022915,Carly,Shen,Married,Female,1972-08-07,Australia,2026-01-05
7454,AW00022916,Raquel,Romero,Married,Female,1978-05-17,Australia,2026-01-05
7455,AW00022917,Maurice,She,Single,Male,1971-10-09,Australia,2026-01-05
7456,AW00022918,Calvin,Jai,Single,Male,1971-09-17,Australia,2026-01-05
7457,AW00022919,Stanley,Rana,Married,Male,1972-03-11,Australia,2026-01-05
7458,AW00022920,Calvin,Andersen,Married,Male,1970-08-25,Australia,2026-01-05
7459,AW00022921,Kelsey,Shen,Single,Female,1973-08-17,Australia,2026-01-05
7460,AW00022922,Heidi,Martinez,Single,Female,1974-01-06,Australia,2026-01-05
7461,AW00022923,Mason,Lopez,Married,Male,1975-01-22,Australia,2026-01-05
7462,AW00022924,Marie,Sanchez,Single,Female,1969-07-31,Australia,2026-01-05
7463,AW00022925,Karla,Shen,Married,Female,1975-05-14,Australia,2026-01-05
7464,AW00022926,Keith,Yuan,Single,Male,1968-08-07,Australia,2026-01-05
7465,AW00022927,Jon,Guo,Single,Male,1968-08-02,Australia,2026-01-05
7466,AW00022928,Natalie,Nelson,Single,Female,1968-10-08,Australia,2026-01-05
7467,AW00022929,Isabella,Davis,Single,Female,1973-04-26,Australia,2026-01-05
7468,AW00022930,Brett,Raman,Married,Male,1978-11-18,Australia,2026-01-05
7469,AW00022931,Logan,Johnson,Married,Male,1933-08-30,Australia,2026-01-05
7470,AW00022932,Maurice,Jai,Single,Male,1973-05-07,Australia,2026-01-05
7471,AW00022933,Kelli,Chande,Single,Female,1968-03-13,Australia,2026-01-05
7472,AW00022934,Tonya,Kumar,Married,Female,1968-05-15,Australia,2026-01-05
7473,AW00022935,Tamara,Shen,Single,Female,1972-05-19,Australia,2026-01-05
7474,AW00022936,Jill,Diaz,Single,Female,1967-01-29,Australia,2026-01-05
7475,AW00022937,Jose,Baker,Single,Male,1972-06-10,Australia,2026-01-05
7476,AW00022938,Hector,Blanco,Married,Male,1967-01-29,Australia,2026-01-05
7477,AW00022939,Rebekah,Arthur,Single,Female,1966-12-10,Australia,2026-01-05
7478,AW00022940,Briana,Ashe,Single,Female,1972-05-16,Australia,2026-01-05
7479,AW00022941,Destiny,Bailey,Single,Female,1977-12-11,Australia,2026-01-05
7480,AW00022942,Brittney,She,Married,Female,1965-12-24,Australia,2026-01-05
7481,AW00022943,Timothy,Parker,Single,Male,1966-04-06,Australia,2026-01-05
7482,AW00022944,Jodi,Lal,Married,Female,1964-10-09,Australia,2026-01-05
7483,AW00022945,Linda,Sanz,Married,Female,1976-05-13,Australia,2026-01-05
7484,AW00022946,Bryant,Kapoor,Single,Male,1964-11-14,Australia,2026-01-05
7485,AW00022947,Danielle,Torres,Single,Female,1939-04-09,Australia,2026-01-05
7486,AW00022948,Lucas,Turner,Single,Male,1970-01-01,Australia,2026-01-05
7487,AW00022949,Gavin,Butler,Single,Male,1939-09-17,Australia,2026-01-05
7488,AW00022950,Nicole,Cox,Single,Female,1969-05-11,Australia,2026-01-05
7489,AW00022951,Chelsea,Mehta,Single,Female,1969-01-01,Australia,2026-01-05
7490,AW00022952,Luke,Baker,Married,Male,1968-11-05,Australia,2026-01-05
7491,AW00022953,Barbara,Liang,Single,Female,1969-05-14,Australia,2026-01-05
7492,AW00022954,Justin,Thompson,Single,Male,1968-08-31,Australia,2026-01-05
7493,AW00022955,Leslie,Suarez,Married,Female,1973-06-20,Australia,2026-01-05
7494,AW00022956,Randy,Guo,Married,Male,1968-02-21,Australia,2026-01-05
7495,AW00022957,Nicole,Davis,Married,Female,1973-04-08,Australia,2026-01-05
7496,AW00022958,Brandy,Fernandez,Single,Female,1966-08-01,Australia,2026-01-05
7497,AW00022959,Julie,Yuan,Single,Female,1972-03-01,Australia,2026-01-05
7498,AW00022960,Douglas,Malhotra,Married,Male,1972-08-06,Australia,2026-01-05
7499,AW00022961,Nina,She,Married,Female,1972-07-03,Australia,2026-01-05
7500,AW00022962,Casey,Martin,Married,Male,1963-01-03,Australia,2026-01-05
7501,AW00022963,Willie,Ye,Married,Male,1974-06-17,Australia,2026-01-05
7502,AW00022964,Eric,Hayes,Single,Male,1946-04-27,Australia,2026-01-05
7503,AW00022965,Carrie,Gomez,Single,Female,1941-12-30,Australia,2026-01-05
7504,AW00022966,Jodi,Chapman,Single,Female,1967-11-29,Australia,2026-01-05
7505,AW00022967,Rachel,Smith,Married,Female,1982-05-23,United States,2026-01-05
7506,AW00022968,Logan,Perez,Single,Male,1980-10-13,United States,2026-01-05
7507,AW00022969,Taylor,Martin,Single,Female,1981-03-26,Canada,2026-01-05
7508,AW00022970,Mary,Phillips,Single,Female,1982-04-05,United States,2026-01-05
7509,AW00022971,Morgan,Howard,Single,Female,1986-05-06,Canada,2026-01-05
7510,AW00022972,Bailey,James,Single,Female,1985-08-23,United States,2026-01-05
7511,AW00022973,Alan,Lin,Single,Male,1952-03-23,Australia,2026-01-05
7512,AW00022974,Erika,Vazquez,Married,Female,1942-11-14,Australia,2026-01-05
7513,AW00022975,Courtney,Turner,Single,Female,1984-03-11,Canada,2026-01-05
7514,AW00022976,Eric,Foster,Single,Male,1983-10-07,Canada,2026-01-05
7515,AW00022977,Ian,Patterson,Married,Male,1983-10-19,United States,2026-01-05
7516,AW00022978,Devon,Jai,Married,Male,1944-04-24,Australia,2026-01-05
7517,AW00022979,Theodore,Hernandez,Single,Male,1983-01-19,United States,2026-01-05
7518,AW00022980,Oscar,Washington,Married,Male,1982-08-23,United States,2026-01-05
7519,AW00022981,Amanda,Flores,Single,Female,1982-11-23,United States,2026-01-05
7520,AW00022982,Madison,Miller,Married,Female,1982-04-03,United States,2026-01-05
7521,AW00022983,Maria,Bennett,Single,Female,1984-12-12,Canada,2026-01-05
7522,AW00022984,Cameron,Robinson,Married,Male,1985-04-09,United States,2026-01-05
7523,AW00022985,Hailey,Phillips,Married,Female,1985-03-05,United States,2026-01-05
7524,AW00022986,Carly,Jai,Single,Female,1946-01-24,Australia,2026-01-05
7525,AW00022987,Jerome,Dominguez,Married,Male,1951-10-16,Australia,2026-01-05
7526,AW00022988,Patricia,Madan,Married,Female,1945-09-17,Australia,2026-01-05
7527,AW00022989,Megan,Butler,Married,Female,1982-01-05,United States,2026-01-05
7528,AW00022990,Alyssa,Stewart,Single,Female,1982-06-02,United States,2026-01-05
7529,AW00022991,Morgan,Jenkins,Single,Female,1980-01-22,United States,2026-01-05
7530,AW00022992,Austin,Yang,Single,Male,1979-05-21,United States,2026-01-05
7531,AW00022993,Xavier,Sanchez,Single,Male,1977-08-19,United States,2026-01-05
7532,AW00022994,Chloe,Allen,Married,Female,1977-11-24,United States,2026-01-05
7533,AW00022995,Isabella,Bryant,Single,Female,1977-11-29,Canada,2026-01-05
7534,AW00022996,Jordan,Henderson,Married,Male,1978-06-02,Canada,2026-01-05
7535,AW00022997,Lucas,Williams,Married,Male,1974-03-22,United States,2026-01-05
7536,AW00022998,Lauren,Washington,Married,Female,1979-11-23,Canada,2026-01-05
7537,AW00022999,Jackson,Hill,Married,Male,1974-04-05,United States,2026-01-05
7538,AW00023000,Victoria,Henderson,Married,Female,1972-12-09,United States,2026-01-05
7539,AW00023001,Julio,Munoz,Single,Male,1972-07-23,United States,2026-01-05
7540,AW00023002,Arthur,Hernandez,Single,Male,1973-08-31,United States,2026-01-05
7541,AW00023003,Ashley,Robinson,Single,Female,1973-11-24,United States,2026-01-05
7542,AW00023004,Raymond,Fernandez,Married,Male,1979-08-06,United States,2026-01-05
7543,AW00023005,Luke,Sharma,Married,Male,1985-05-20,United States,2026-01-05
7544,AW00023006,Seth,Lee,Married,Male,1984-09-22,United States,2026-01-05
7545,AW00023007,Isaac,Sanchez,Single,Male,1985-05-03,United States,2026-01-05
7546,AW00023008,Sheena,She,Married,Female,1950-06-06,Australia,2026-01-05
7547,AW00023009,Dalton,Thomas,Married,Male,1983-09-13,Canada,2026-01-05
7548,AW00023010,Seth,Cook,Single,Male,1983-09-13,Canada,2026-01-05
7549,AW00023011,Isaiah,Rivera,Married,Male,1983-09-29,United States,2026-01-05
7550,AW00023012,Mathew,Carlson,Married,Male,1952-03-23,Australia,2026-01-05
7551,AW00023013,Louis,Yang,Married,Male,1951-10-09,Australia,2026-01-05
7552,AW00023014,Cassandra,Mehta,Married,Female,1951-11-30,Australia,2026-01-05
7553,AW00023015,Juan,Rivera,Married,Male,1976-08-07,United States,2026-01-05
7554,AW00023016,Victoria,Powell,Married,Female,1976-08-01,United States,2026-01-05
7555,AW00023017,Alison,Rai,Married,Female,1976-09-01,United States,2026-01-05
7556,AW00023018,Richard,White,Married,Male,1976-08-30,United States,2026-01-05
7557,AW00023019,Emma,Garcia,Married,Female,1976-10-11,United States,2026-01-05
7558,AW00023020,Hannah,Jones,Married,Female,1968-10-19,United States,2026-01-05
7559,AW00023021,Stefanie,Mehta,Married,Female,1969-01-14,United States,2026-01-05
7560,AW00023022,Jocelyn,Bradley,Single,Female,1968-02-19,Canada,2026-01-05
7561,AW00023023,Naomi,Vazquez,Married,Female,1973-11-08,United States,2026-01-05
7562,AW00023024,Emma,Davis,Married,Female,1967-08-14,United States,2026-01-05
7563,AW00023025,Richard,Richardson,Married,Male,1967-09-30,United States,2026-01-05
7564,AW00023026,Jessica,Rogers,Single,Female,1973-08-08,United States,2026-01-05
7565,AW00023027,Fernando,Griffin,Single,Male,1967-09-30,United States,2026-01-05
7566,AW00023028,Anna,Taylor,Married,Female,1967-08-12,United States,2026-01-05
7567,AW00023029,Ian,Ross,Married,Male,1972-04-12,United States,2026-01-05
7568,AW00023030,Aidan,Jenkins,Married,Male,1966-12-08,United States,2026-01-05
7569,AW00023031,Brooke,Morgan,Single,Female,1972-10-29,United States,2026-01-05
7570,AW00023032,Jesse,Parker,Married,Male,1966-09-09,United States,2026-01-05
7571,AW00023033,Alex,Turner,Married,Male,1972-04-17,United States,2026-01-05
7572,AW00023034,Melanie,Cooper,Single,Female,1967-02-08,United States,2026-01-05
7573,AW00023035,Maria,Howard,Married,Female,1972-09-07,United States,2026-01-05
7574,AW00023036,Caleb,Green,Single,Male,1966-08-31,United States,2026-01-05
7575,AW00023037,Lucas,Wood,Single,Male,1960-12-18,United States,2026-01-05
7576,AW00023038,Sydney,Reed,Single,Female,1961-05-26,United States,2026-01-05
7577,AW00023039,Wyatt,Scott,Married,Male,1960-12-30,United States,2026-01-05
7578,AW00023040,Seth,Morgan,Married,Male,1960-09-11,United States,2026-01-05
7579,AW00023041,Natalie,Garcia,Single,Female,1961-04-25,United States,2026-01-05
7580,AW00023042,Riley,Blue,Single,Female,1960-12-23,United States,2026-01-05
7581,AW00023043,Katherine,Moore,Married,Female,1961-02-01,United States,2026-01-05
7582,AW00023044,Aidan,Patterson,Married,Male,1960-02-01,United States,2026-01-05
7583,AW00023045,Gabriel,Patterson,Married,Male,1965-01-12,United States,2026-01-05
7584,AW00023046,Pamela,Malhotra,Married,Female,1941-02-03,United States,2026-01-05
7585,AW00023047,Valerie,Xu,Married,Female,1941-03-31,United States,2026-01-05
7586,AW00023048,Isabella,Hughes,Married,Female,1942-04-25,Canada,2026-01-05
7587,AW00023049,Gina,Moreno,Single,Female,1941-12-15,United States,2026-01-05
7588,AW00023050,Jack,Hall,Married,Male,1942-02-09,United States,2026-01-05
7589,AW00023051,Jesse,Green,Married,Male,1942-02-18,United States,2026-01-05
7590,AW00023052,Steven,Stewart,Married,Male,1941-11-13,United States,2026-01-05
7591,AW00023053,Anna,Bailey,Married,Female,1971-11-13,United States,2026-01-05
7592,AW00023054,David,Moore,Married,Male,1966-03-13,United States,2026-01-05
7593,AW00023055,Seth,Diaz,Married,Male,1971-08-05,United States,2026-01-05
7594,AW00023056,Alyssa,Perry,Married,Female,1965-11-11,United States,2026-01-05
7595,AW00023057,Caitlin,Richardson,Married,Female,1959-08-25,Canada,2026-01-05
7596,AW00023058,Michelle,Rivera,Single,Female,1959-03-15,United States,2026-01-05
7597,AW00023059,Spencer,Price,Married,Male,1959-02-08,United States,2026-01-05
7598,AW00023060,Isabella,Long,Married,Female,1957-12-04,United States,2026-01-05
7599,AW00023061,Jeremiah,Sanders,Married,Male,1963-12-23,United States,2026-01-05
7600,AW00023062,Natalie,Reed,Married,Female,1943-03-10,United States,2026-01-05
7601,AW00023063,Jennifer,Thompson,Married,Female,1942-10-14,United States,2026-01-05
7602,AW00023064,Alexander,Rodriguez,Single,Male,1942-11-14,United States,2026-01-05
7603,AW00023065,Derek,Nath,Married,Male,1942-11-18,United States,2026-01-05
7604,AW00023066,Austin,Lal,Married,Male,1953-08-10,United States,2026-01-05
7605,AW00023067,Kelli,Pal,Married,Female,1943-08-04,United States,2026-01-05
7606,AW00023068,Ryan,Shan,Married,Male,1945-02-08,United States,2026-01-05
7607,AW00023069,Anna,Gray,Married,Female,1946-04-27,United States,2026-01-05
7608,AW00023070,Natalie,Hall,Married,Female,1946-05-04,Canada,2026-01-05
7609,AW00023071,Haley,Gonzales,Married,Female,1951-06-05,United States,2026-01-05
7610,AW00023072,Toni,Srini,Married,Female,1945-10-17,United States,2026-01-05
7611,AW00023073,Christian,Griffin,Married,Male,1946-04-17,United States,2026-01-05
7612,AW00023074,Megan,Flores,Single,Female,1946-12-13,Canada,2026-01-05
7613,AW00023075,Rebekah,Sandberg,Married,Female,1946-10-17,United States,2026-01-05
7614,AW00023076,Adrian,Brooks,Married,Male,1946-09-06,United States,2026-01-05
7615,AW00023077,Marvin,Hernandez,Married,Male,1952-04-18,Australia,2026-01-05
7616,AW00023078,Julio,Hernandez,Married,Male,1958-06-13,Australia,2026-01-05
7617,AW00023079,Justine,Ryan,Single,Female,1953-05-10,Australia,2026-01-05
7618,AW00023080,Jocelyn,Barnes,Single,Female,1983-09-06,United States,2026-01-05
7619,AW00023081,Brandon,Powell,Married,Male,1983-10-01,United States,2026-01-05
7620,AW00023082,Jonathan,Williams,Married,Male,1983-12-02,United States,2026-01-05
7621,AW00023083,Samuel,Smith,Single,Male,1982-10-05,Canada,2026-01-05
7622,AW00023084,Christian,Shan,Single,Male,1983-04-27,Canada,2026-01-05
7623,AW00023085,Ross,Subram,Married,Male,1959-06-17,Australia,2026-01-05
7624,AW00023086,Tracy,Lal,Married,Female,1954-03-09,Australia,2026-01-05
7625,AW00023087,Clifford,Martinez,Married,Male,1954-06-07,Australia,2026-01-05
7626,AW00023088,Wesley,Hu,Single,Male,1982-12-13,United States,2026-01-05
7627,AW00023089,Lucas,Walker,Married,Male,1983-05-22,United States,2026-01-05
7628,AW00023090,Christopher,Lee,Single,Male,1983-04-09,United States,2026-01-05
7629,AW00023091,Richard,Peterson,Single,Male,1982-08-06,United States,2026-01-05
7630,AW00023092,Gabrielle,Brooks,Single,Female,1983-04-23,United States,2026-01-05
7631,AW00023093,Nathan,Parker,Married,Male,1982-09-04,United States,2026-01-05
7632,AW00023094,Carolyn,Gill,Married,Female,1955-06-25,Australia,2026-01-05
7633,AW00023095,Gerald,Patel,Married,Male,1956-05-21,Australia,2026-01-05
7634,AW00023096,Ashlee,Chande,Married,Female,1955-11-23,Australia,2026-01-05
7635,AW00023097,Tony,Natsuhara,Single,Male,1956-03-06,Australia,2026-01-05
7636,AW00023098,Pedro,Rubio,Single,Male,1961-01-12,Australia,2026-01-05
7637,AW00023099,Kristi,Suarez,Single,Female,1957-05-04,Australia,2026-01-05
7638,AW00023100,Christy,Raje,Married,Female,1957-11-15,Australia,2026-01-05
7639,AW00023101,Barbara,Lal,Married,Female,1958-06-17,Australia,2026-01-05
7640,AW00023102,Barbara,Zeng,Married,Female,1958-01-03,Australia,2026-01-05
7641,AW00023103,Dwayne,Moreno,Married,Male,1975-02-05,Australia,2026-01-05
7642,AW00023104,Isabelle,Long,Married,Female,1964-12-03,Australia,2026-01-05
7643,AW00023105,Karl,Andersen,Single,Male,1965-02-10,Australia,2026-01-05
7644,AW00023106,Kathryn,Yuan,Married,Female,1965-09-13,Australia,2026-01-05
7645,AW00023107,Michele,Kumar,Married,Female,1960-05-08,Australia,2026-01-05
7646,AW00023108,Savannah,Wright,Single,Female,1981-06-17,United States,2026-01-05
7647,AW00023109,Lauren,Hughes,Single,Female,1981-05-30,United States,2026-01-05
7648,AW00023110,Mackenzie,Gonzalez,Single,Female,1981-03-25,United States,2026-01-05
7649,AW00023111,Sara,Wright,Single,Female,1980-07-16,United States,2026-01-05
7650,AW00023112,James,Butler,Single,Male,1980-05-30,United States,2026-01-05
7651,AW00023113,Elijah,Powell,Single,Male,1979-04-08,Canada,2026-01-05
7652,AW00023114,Caroline,Washington,Single,Female,1979-04-17,Canada,2026-01-05
7653,AW00023115,Stephanie,Nicholls,Single,Female,1982-01-14,United States,2026-01-05
7654,AW00023116,Jerome,Vazquez,Single,Male,1960-09-18,Australia,2026-01-05
7655,AW00023117,Bruce,Sanz,Married,Male,1966-02-21,Australia,2026-01-05
7656,AW00023118,Monique,Moreno,Married,Female,1967-02-06,Australia,2026-01-05
7657,AW00023119,Gilbert,Zhao,Single,Male,1962-09-08,Australia,2026-01-05
7658,AW00023120,Javier,Browning,Single,Male,1963-06-14,Australia,2026-01-05
7659,AW00023121,Danny,Ramos,Married,Male,1962-09-04,Australia,2026-01-05
7660,AW00023122,Colleen,Zhou,Single,Female,1965-01-20,Australia,2026-01-05
7661,AW00023123,Zoe,Kelly,Single,Female,1965-03-01,Australia,2026-01-05
7662,AW00023124,Cameron,Wang,Single,Male,1978-07-15,United States,2026-01-05
7663,AW00023125,Madeline,Scott,Single,Female,1979-05-21,United States,2026-01-05
7664,AW00023126,Carolyn,Van,Married,Female,1979-12-05,United States,2026-01-05
7665,AW00023127,Haley,Hughes,Married,Female,1980-03-08,United States,2026-01-05
7666,AW00023128,Dylan,Jai,Married,Male,1970-11-23,Australia,2026-01-05
7667,AW00023129,Misty,Ashe,Married,Female,1965-04-02,Australia,2026-01-05
7668,AW00023130,Lauren,Russell,Single,Female,1977-07-04,United States,2026-01-05
7669,AW00023131,Caitlin,Peterson,Married,Female,1962-08-02,United States,2026-01-05
7670,AW00023132,Anthony,Lee,Married,Male,1963-03-11,United States,2026-01-05
7671,AW00023133,Alexis,White,Married,Female,1963-06-10,United States,2026-01-05
7672,AW00023134,Alyssa,Robinson,Married,Female,1962-09-29,Canada,2026-01-05
7673,AW00023135,Dylan,Clark,Married,Male,1962-08-31,United States,2026-01-05
7674,AW00023136,Stephanie,Peterson,Single,Female,1962-10-19,United States,2026-01-05
7675,AW00023137,Chloe,Sanders,Married,Female,1968-10-19,Canada,2026-01-05
7676,AW00023138,Angela,Peterson,Single,Female,1963-02-23,United States,2026-01-05
7677,AW00023139,Christian,Yang,Single,Male,1961-12-14,United States,2026-01-05
7678,AW00023140,Tyler,Lee,Married,Male,1973-02-14,United States,2026-01-05
7679,AW00023141,Katherine,Long,Married,Female,1962-04-04,United States,2026-01-05
7680,AW00023142,Cara,Wu,Single,Female,1961-12-29,United States,2026-01-05
7681,AW00023143,Jada,Phillips,Married,Female,1977-09-22,United States,2026-01-05
7682,AW00023144,Zachary,Alexander,Married,Male,1977-10-30,United States,2026-01-05
7683,AW00023145,Nichole,Xie,Married,Female,1983-09-21,United States,2026-01-05
7684,AW00023146,Sarah,Clark,Single,Female,1978-02-15,United States,2026-01-05
7685,AW00023147,Wyatt,Smith,Married,Male,1981-01-05,United States,2026-01-05
7686,AW00023148,Nathan,Ross,Married,Male,1976-01-24,United States,2026-01-05
7687,AW00023149,Brandi,Rubio,Married,Female,1976-06-25,United States,2026-01-05
7688,AW00023150,Gabriella,Allen,Married,Female,1975-12-19,United States,2026-01-05
7689,AW00023151,Michael,Brown,Married,Male,1976-01-05,United States,2026-01-05
7690,AW00023152,Michelle,Howard,Married,Female,1975-09-02,United States,2026-01-05
7691,AW00023153,Jenna,Hill,Married,Female,1974-08-15,United States,2026-01-05
7692,AW00023154,Connor,Phillips,Married,Male,1980-09-23,United States,2026-01-05
7693,AW00023155,Victoria,Hall,Married,Female,1980-04-30,United States,2026-01-05
7694,AW00023156,Samantha,Barnes,Married,Female,1980-06-03,United States,2026-01-05
7695,AW00023157,Valerie,Gao,Married,Female,1976-11-07,United States,2026-01-05
7696,AW00023158,Ana,Patterson,Married,Female,1977-02-07,United States,2026-01-05
7697,AW00023159,Dalton,Phillips,Married,Male,1976-07-01,United States,2026-01-05
7698,AW00023160,Aimee,Huang,Married,Female,1982-01-09,United States,2026-01-05
7699,AW00023161,Samuel,Scott,Married,Male,1976-11-07,United States,2026-01-05
7700,AW00023162,Sarah,Flores,Single,Female,1977-03-05,United States,2026-01-05
7701,AW00023163,Madison,Ross,Married,Female,1977-01-19,United States,2026-01-05
7702,AW00023164,Kyle,Bryant,Single,Male,1975-06-03,Canada,2026-01-05
7703,AW00023165,Natalie,Mitchell,Married,Female,1980-03-31,United States,2026-01-05
7704,AW00023166,Cody,Ward,Single,Male,1979-01-05,United States,2026-01-05
7705,AW00023167,Hailey,Jenkins,Single,Female,1974-01-03,United States,2026-01-05
7706,AW00023168,Mya,Hayes,Married,Female,1973-09-13,United States,2026-01-05
7707,AW00023169,Corey,Andersen,Single,Male,1979-05-04,United States,2026-01-05
